home_team,away_team,date,home_team_box,away_team_box,pt20_scorers,pt30_scorers,pt40_scorers,pt50_scorers
OKC,BOS,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '86', 'FG%': '.453', '3P': '11', '3PA': '27', '3P%': '.407', 'FT': '22', 'FTA': '29', 'FT%': '.759', 'ORB': '12', 'DRB': '32', 'TRB': '44', 'AST': '14', 'STL': '3', 'BLK': '3', 'TOV': '10', 'PF': '21', 'PTS': '111', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '38', 'FGA': '84', 'FG%': '.452', '3P': '16', '3PA': '36', '3P%': '.444', 'FT': '20', 'FTA': '27', 'FT%': '.741', 'ORB': '14', 'DRB': '39', 'TRB': '53', 'AST': '19', 'STL': '6', 'BLK': '2', 'TOV': '9', 'PF': '24', 'PTS': '112', '+/-': nan}",6,0,0,0
PHI,CHI,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '42', 'FGA': '84', 'FG%': '.500', '3P': '11', '3PA': '27', '3P%': '.407', 'FT': '23', 'FTA': '32', 'FT%': '.719', 'ORB': '15', 'DRB': '29', 'TRB': '44', 'AST': '29', 'STL': '12', 'BLK': '6', 'TOV': '16', 'PF': '18', 'PTS': '118', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '43', 'FGA': '88', 'FG%': '.489', '3P': '12', '3PA': '32', '3P%': '.375', 'FT': '13', 'FTA': '17', 'FT%': '.765', 'ORB': '14', 'DRB': '28', 'TRB': '42', 'AST': '23', 'STL': '8', 'BLK': '3', 'TOV': '18', 'PF': '24', 'PTS': '111', '+/-': nan}",4,2,0,0
WAS,MEM,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '35', 'FGA': '100', 'FG%': '.350', '3P': '7', '3PA': '33', '3P%': '.212', 'FT': '22', 'FTA': '29', 'FT%': '.759', 'ORB': '9', 'DRB': '41', 'TRB': '50', 'AST': '25', 'STL': '7', 'BLK': '4', 'TOV': '7', 'PF': '22', 'PTS': '99', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '43', 'FGA': '102', 'FG%': '.422', '3P': '5', '3PA': '32', '3P%': '.156', 'FT': '15', 'FTA': '25', 'FT%': '.600', 'ORB': '13', 'DRB': '49', 'TRB': '62', 'AST': '19', 'STL': '4', 'BLK': '4', 'TOV': '13', 'PF': '23', 'PTS': '106', '+/-': nan}",2,0,0,0
ATL,NYK,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '290', 'FG': '49', 'FGA': '108', 'FG%': '.454', '3P': '14', '3PA': '40', '3P%': '.350', 'FT': '28', 'FTA': '31', 'FT%': '.903', 'ORB': '11', 'DRB': '39', 'TRB': '50', 'AST': '29', 'STL': '9', 'BLK': '8', 'TOV': '14', 'PF': '24', 'PTS': '140', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '290', 'FG': '52', 'FGA': '110', 'FG%': '.473', '3P': '13', '3PA': '34', '3P%': '.382', 'FT': '18', 'FTA': '25', 'FT%': '.720', 'ORB': '15', 'DRB': '41', 'TRB': '56', 'AST': '30', 'STL': '12', 'BLK': '6', 'TOV': '17', 'PF': '29', 'PTS': '135', '+/-': nan}",4,3,1,0
HOU,UTA,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '44', 'FGA': '95', 'FG%': '.463', '3P': '15', '3PA': '42', '3P%': '.357', 'FT': '10', 'FTA': '14', 'FT%': '.714', 'ORB': '7', 'DRB': '29', 'TRB': '36', 'AST': '20', 'STL': '10', 'BLK': '5', 'TOV': '6', 'PF': '19', 'PTS': '113', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '42', 'FGA': '86', 'FG%': '.488', '3P': '15', '3PA': '38', '3P%': '.395', 'FT': '15', 'FTA': '18', 'FT%': '.833', 'ORB': '10', 'DRB': '38', 'TRB': '48', 'AST': '25', 'STL': '2', 'BLK': '4', 'TOV': '15', 'PF': '14', 'PTS': '114', '+/-': nan}",4,1,0,0
CLE,LAC,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '35', 'FGA': '95', 'FG%': '.368', '3P': '7', '3PA': '33', '3P%': '.212', 'FT': '15', 'FTA': '22', 'FT%': '.682', 'ORB': '16', 'DRB': '29', 'TRB': '45', 'AST': '22', 'STL': '9', 'BLK': '1', 'TOV': '16', 'PF': '17', 'PTS': '92', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '53', 'FGA': '93', 'FG%': '.570', '3P': '12', '3PA': '36', '3P%': '.333', 'FT': '15', 'FTA': '20', 'FT%': '.750', 'ORB': '10', 'DRB': '42', 'TRB': '52', 'AST': '28', 'STL': '11', 'BLK': '6', 'TOV': '11', 'PF': '21', 'PTS': '133', '+/-': nan}",2,0,0,0
POR,MIA,2020-02-09,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '40', 'FGA': '85', 'FG%': '.471', '3P': '19', '3PA': '42', '3P%': '.452', 'FT': '16', 'FTA': '22', 'FT%': '.727', 'ORB': '5', 'DRB': '38', 'TRB': '43', 'AST': '20', 'STL': '9', 'BLK': '6', 'TOV': '14', 'PF': '22', 'PTS': '115', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '98', 'FG%': '.398', '3P': '20', '3PA': '49', '3P%': '.408', 'FT': '11', 'FTA': '14', 'FT%': '.786', 'ORB': '13', 'DRB': '36', 'TRB': '49', 'AST': '31', 'STL': '6', 'BLK': '5', 'TOV': '13', 'PF': '22', 'PTS': '109', '+/-': nan}",4,1,0,0
ORL,ATL,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '50', 'FGA': '95', 'FG%': '.526', '3P': '18', '3PA': '38', '3P%': '.474', 'FT': '17', 'FTA': '22', 'FT%': '.773', 'ORB': '14', 'DRB': '31', 'TRB': '45', 'AST': '33', 'STL': '9', 'BLK': '5', 'TOV': '10', 'PF': '14', 'PTS': '135', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '47', 'FGA': '88', 'FG%': '.534', '3P': '16', '3PA': '37', '3P%': '.432', 'FT': '16', 'FTA': '17', 'FT%': '.941', 'ORB': '4', 'DRB': '27', 'TRB': '31', 'AST': '33', 'STL': '5', 'BLK': '5', 'TOV': '12', 'PF': '18', 'PTS': '126', '+/-': nan}",6,0,0,0
DET,CHO,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '29', 'FGA': '82', 'FG%': '.354', '3P': '7', '3PA': '35', '3P%': '.200', 'FT': '11', 'FTA': '13', 'FT%': '.846', 'ORB': '19', 'DRB': '33', 'TRB': '52', 'AST': '21', 'STL': '4', 'BLK': '5', 'TOV': '21', 'PF': '18', 'PTS': '76', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '33', 'FGA': '88', 'FG%': '.375', '3P': '9', '3PA': '36', '3P%': '.250', 'FT': '12', 'FTA': '14', 'FT%': '.857', 'ORB': '13', 'DRB': '32', 'TRB': '45', 'AST': '19', 'STL': '10', 'BLK': '3', 'TOV': '10', 'PF': '15', 'PTS': '87', '+/-': nan}",0,0,0,0
TOR,MIN,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '51', 'FGA': '89', 'FG%': '.573', '3P': '17', '3PA': '33', '3P%': '.515', 'FT': '18', 'FTA': '23', 'FT%': '.783', 'ORB': '9', 'DRB': '32', 'TRB': '41', 'AST': '29', 'STL': '15', 'BLK': '4', 'TOV': '18', 'PF': '26', 'PTS': '137', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '86', 'FG%': '.453', '3P': '18', '3PA': '40', '3P%': '.450', 'FT': '30', 'FTA': '35', 'FT%': '.857', 'ORB': '10', 'DRB': '28', 'TRB': '38', 'AST': '24', 'STL': '6', 'BLK': '4', 'TOV': '23', 'PF': '19', 'PTS': '126', '+/-': nan}",6,1,0,0
MIL,SAC,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '43', 'FGA': '96', 'FG%': '.448', '3P': '18', '3PA': '42', '3P%': '.429', 'FT': '19', 'FTA': '23', 'FT%': '.826', 'ORB': '8', 'DRB': '47', 'TRB': '55', 'AST': '26', 'STL': '7', 'BLK': '5', 'TOV': '13', 'PF': '18', 'PTS': '123', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '42', 'FGA': '101', 'FG%': '.416', '3P': '14', '3PA': '43', '3P%': '.326', 'FT': '13', 'FTA': '18', 'FT%': '.722', 'ORB': '10', 'DRB': '39', 'TRB': '49', 'AST': '23', 'STL': '6', 'BLK': '5', 'TOV': '13', 'PF': '22', 'PTS': '111', '+/-': nan}",3,0,0,0
DAL,UTA,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '83', 'FG%': '.470', '3P': '15', '3PA': '43', '3P%': '.349', 'FT': '26', 'FTA': '31', 'FT%': '.839', 'ORB': '4', 'DRB': '22', 'TRB': '26', 'AST': '24', 'STL': '8', 'BLK': '3', 'TOV': '7', 'PF': '18', 'PTS': '119', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '46', 'FGA': '78', 'FG%': '.590', '3P': '15', '3PA': '35', '3P%': '.429', 'FT': '16', 'FTA': '21', 'FT%': '.762', 'ORB': '10', 'DRB': '35', 'TRB': '45', 'AST': '27', 'STL': '5', 'BLK': '2', 'TOV': '21', 'PF': '29', 'PTS': '123', '+/-': nan}",5,1,0,0
DEN,SAS,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '45', 'FGA': '80', 'FG%': '.563', '3P': '18', '3PA': '35', '3P%': '.514', 'FT': '19', 'FTA': '23', 'FT%': '.826', 'ORB': '9', 'DRB': '28', 'TRB': '37', 'AST': '34', 'STL': '7', 'BLK': '5', 'TOV': '10', 'PF': '16', 'PTS': '127', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '41', 'FGA': '85', 'FG%': '.482', '3P': '16', '3PA': '32', '3P%': '.500', 'FT': '22', 'FTA': '25', 'FT%': '.880', 'ORB': '9', 'DRB': '27', 'TRB': '36', 'AST': '33', 'STL': '7', 'BLK': '1', 'TOV': '10', 'PF': '17', 'PTS': '120', '+/-': nan}",3,1,0,0
GSW,MIA,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '30', 'FGA': '77', 'FG%': '.390', '3P': '11', '3PA': '34', '3P%': '.324', 'FT': '30', 'FTA': '34', 'FT%': '.882', 'ORB': '6', 'DRB': '34', 'TRB': '40', 'AST': '23', 'STL': '8', 'BLK': '2', 'TOV': '15', 'PF': '21', 'PTS': '101', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '43', 'FGA': '87', 'FG%': '.494', '3P': '12', '3PA': '33', '3P%': '.364', 'FT': '15', 'FTA': '21', 'FT%': '.714', 'ORB': '7', 'DRB': '38', 'TRB': '45', 'AST': '36', 'STL': '10', 'BLK': '3', 'TOV': '11', 'PF': '19', 'PTS': '113', '+/-': nan}",3,0,0,0
LAL,PHO,2020-02-10,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '47', 'FGA': '91', 'FG%': '.516', '3P': '14', '3PA': '37', '3P%': '.378', 'FT': '17', 'FTA': '25', 'FT%': '.680', 'ORB': '16', 'DRB': '43', 'TRB': '59', 'AST': '28', 'STL': '8', 'BLK': '4', 'TOV': '16', 'PF': '22', 'PTS': '125', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '32', 'FGA': '76', 'FG%': '.421', '3P': '11', '3PA': '31', '3P%': '.355', 'FT': '25', 'FTA': '31', 'FT%': '.806', 'ORB': '3', 'DRB': '26', 'TRB': '29', 'AST': '26', 'STL': '7', 'BLK': '2', 'TOV': '13', 'PF': '19', 'PTS': '100', '+/-': nan}",2,0,0,0
WAS,CHI,2020-02-11,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '48', 'FGA': '89', 'FG%': '.539', '3P': '11', '3PA': '32', '3P%': '.344', 'FT': '19', 'FTA': '24', 'FT%': '.792', 'ORB': '9', 'DRB': '35', 'TRB': '44', 'AST': '28', 'STL': '11', 'BLK': '6', 'TOV': '17', 'PF': '16', 'PTS': '126', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '44', 'FGA': '92', 'FG%': '.478', '3P': '16', '3PA': '39', '3P%': '.410', 'FT': '10', 'FTA': '14', 'FT%': '.714', 'ORB': '10', 'DRB': '34', 'TRB': '44', 'AST': '25', 'STL': '9', 'BLK': '4', 'TOV': '20', 'PF': '22', 'PTS': '114', '+/-': nan}",2,1,1,0
PHI,LAC,2020-02-11,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '44', 'FGA': '95', 'FG%': '.463', '3P': '8', '3PA': '27', '3P%': '.296', 'FT': '14', 'FTA': '21', 'FT%': '.667', 'ORB': '11', 'DRB': '39', 'TRB': '50', 'AST': '25', 'STL': '3', 'BLK': '7', 'TOV': '6', 'PF': '11', 'PTS': '110', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '40', 'FGA': '90', 'FG%': '.444', '3P': '14', '3PA': '31', '3P%': '.452', 'FT': '9', 'FTA': '13', 'FT%': '.692', 'ORB': '5', 'DRB': '37', 'TRB': '42', 'AST': '25', 'STL': '2', 'BLK': '6', 'TOV': '9', 'PF': '19', 'PTS': '103', '+/-': nan}",4,0,0,0
NOP,POR,2020-02-11,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '49', 'FGA': '92', 'FG%': '.533', '3P': '14', '3PA': '34', '3P%': '.412', 'FT': '26', 'FTA': '32', 'FT%': '.813', 'ORB': '14', 'DRB': '36', 'TRB': '50', 'AST': '40', 'STL': '7', 'BLK': '5', 'TOV': '13', 'PF': '20', 'PTS': '138', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '44', 'FGA': '93', 'FG%': '.473', '3P': '7', '3PA': '29', '3P%': '.241', 'FT': '22', 'FTA': '28', 'FT%': '.786', 'ORB': '12', 'DRB': '28', 'TRB': '40', 'AST': '21', 'STL': '5', 'BLK': '3', 'TOV': '14', 'PF': '26', 'PTS': '117', '+/-': nan}",1,1,0,0
OKC,SAS,2020-02-11,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '85', 'FG%': '.459', '3P': '11', '3PA': '31', '3P%': '.355', 'FT': '17', 'FTA': '21', 'FT%': '.810', 'ORB': '6', 'DRB': '29', 'TRB': '35', 'AST': '19', 'STL': '8', 'BLK': '2', 'TOV': '13', 'PF': '24', 'PTS': '106', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '41', 'FGA': '84', 'FG%': '.488', '3P': '7', '3PA': '25', '3P%': '.280', 'FT': '25', 'FTA': '27', 'FT%': '.926', 'ORB': '7', 'DRB': '39', 'TRB': '46', 'AST': '20', 'STL': '9', 'BLK': '7', 'TOV': '11', 'PF': '19', 'PTS': '114', '+/-': nan}",3,1,0,0
HOU,BOS,2020-02-11,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '33', 'FGA': '77', 'FG%': '.429', '3P': '13', '3PA': '45', '3P%': '.289', 'FT': '37', 'FTA': '42', 'FT%': '.881', 'ORB': '5', 'DRB': '40', 'TRB': '45', 'AST': '17', 'STL': '9', 'BLK': '6', 'TOV': '14', 'PF': '21', 'PTS': '116', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '37', 'FGA': '85', 'FG%': '.435', '3P': '11', '3PA': '32', '3P%': '.344', 'FT': '20', 'FTA': '25', 'FT%': '.800', 'ORB': '10', 'DRB': '38', 'TRB': '48', 'AST': '24', 'STL': '11', 'BLK': '4', 'TOV': '18', 'PF': '26', 'PTS': '105', '+/-': nan}",2,2,1,0
CLE,ATL,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '48', 'FGA': '94', 'FG%': '.511', '3P': '10', '3PA': '28', '3P%': '.357', 'FT': '21', 'FTA': '25', 'FT%': '.840', 'ORB': '17', 'DRB': '38', 'TRB': '55', 'AST': '25', 'STL': '8', 'BLK': '6', 'TOV': '17', 'PF': '22', 'PTS': '127', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '36', 'FGA': '84', 'FG%': '.429', '3P': '13', '3PA': '34', '3P%': '.382', 'FT': '20', 'FTA': '25', 'FT%': '.800', 'ORB': '9', 'DRB': '29', 'TRB': '38', 'AST': '24', 'STL': '11', 'BLK': '5', 'TOV': '17', 'PF': '26', 'PTS': '105', '+/-': nan}",5,0,0,0
ORL,DET,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '265', 'FG': '44', 'FGA': '96', 'FG%': '.458', '3P': '12', '3PA': '36', '3P%': '.333', 'FT': '16', 'FTA': '18', 'FT%': '.889', 'ORB': '9', 'DRB': '37', 'TRB': '46', 'AST': '34', 'STL': '13', 'BLK': '7', 'TOV': '12', 'PF': '16', 'PTS': '116', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '265', 'FG': '40', 'FGA': '92', 'FG%': '.435', '3P': '18', '3PA': '45', '3P%': '.400', 'FT': '14', 'FTA': '15', 'FT%': '.933', 'ORB': '9', 'DRB': '38', 'TRB': '47', 'AST': '28', 'STL': '5', 'BLK': '7', 'TOV': '20', 'PF': '20', 'PTS': '112', '+/-': nan}",3,0,0,0
IND,MIL,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '45', 'FGA': '86', 'FG%': '.523', '3P': '9', '3PA': '27', '3P%': '.333', 'FT': '19', 'FTA': '24', 'FT%': '.792', 'ORB': '8', 'DRB': '36', 'TRB': '44', 'AST': '28', 'STL': '10', 'BLK': '3', 'TOV': '14', 'PF': '21', 'PTS': '118', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '37', 'FGA': '91', 'FG%': '.407', '3P': '13', '3PA': '37', '3P%': '.351', 'FT': '24', 'FTA': '25', 'FT%': '.960', 'ORB': '11', 'DRB': '33', 'TRB': '44', 'AST': '18', 'STL': '7', 'BLK': '5', 'TOV': '17', 'PF': '21', 'PTS': '111', '+/-': nan}",1,1,0,0
NYK,WAS,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '36', 'FGA': '88', 'FG%': '.409', '3P': '3', '3PA': '23', '3P%': '.130', 'FT': '21', 'FTA': '29', 'FT%': '.724', 'ORB': '14', 'DRB': '38', 'TRB': '52', 'AST': '19', 'STL': '10', 'BLK': '3', 'TOV': '20', 'PF': '27', 'PTS': '96', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '40', 'FGA': '84', 'FG%': '.476', '3P': '10', '3PA': '28', '3P%': '.357', 'FT': '24', 'FTA': '33', 'FT%': '.727', 'ORB': '6', 'DRB': '34', 'TRB': '40', 'AST': '25', 'STL': '13', 'BLK': '7', 'TOV': '13', 'PF': '21', 'PTS': '114', '+/-': nan}",2,0,0,0
MIN,CHO,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '101', 'FG%': '.386', '3P': '14', '3PA': '49', '3P%': '.286', 'FT': '16', 'FTA': '20', 'FT%': '.800', 'ORB': '14', 'DRB': '34', 'TRB': '48', 'AST': '25', 'STL': '10', 'BLK': '7', 'TOV': '11', 'PF': '19', 'PTS': '108', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '43', 'FGA': '92', 'FG%': '.467', '3P': '14', '3PA': '34', '3P%': '.412', 'FT': '15', 'FTA': '23', 'FT%': '.652', 'ORB': '12', 'DRB': '40', 'TRB': '52', 'AST': '22', 'STL': '7', 'BLK': '4', 'TOV': '13', 'PF': '16', 'PTS': '115', '+/-': nan}",4,0,0,0
MEM,POR,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '45', 'FGA': '95', 'FG%': '.474', '3P': '6', '3PA': '23', '3P%': '.261', 'FT': '15', 'FTA': '22', 'FT%': '.682', 'ORB': '15', 'DRB': '42', 'TRB': '57', 'AST': '26', 'STL': '8', 'BLK': '9', 'TOV': '12', 'PF': '18', 'PTS': '111', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '36', 'FGA': '97', 'FG%': '.371', '3P': '13', '3PA': '37', '3P%': '.351', 'FT': '19', 'FTA': '24', 'FT%': '.792', 'ORB': '16', 'DRB': '35', 'TRB': '51', 'AST': '21', 'STL': '7', 'BLK': '3', 'TOV': '11', 'PF': '16', 'PTS': '104', '+/-': nan}",3,0,0,0
DAL,SAC,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '48', 'FGA': '85', 'FG%': '.565', '3P': '17', '3PA': '40', '3P%': '.425', 'FT': '17', 'FTA': '21', 'FT%': '.810', 'ORB': '3', 'DRB': '44', 'TRB': '47', 'AST': '34', 'STL': '1', 'BLK': '7', 'TOV': '11', 'PF': '18', 'PTS': '130', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '41', 'FGA': '99', 'FG%': '.414', '3P': '12', '3PA': '39', '3P%': '.308', 'FT': '17', 'FTA': '22', 'FT%': '.773', 'ORB': '10', 'DRB': '30', 'TRB': '40', 'AST': '26', 'STL': '7', 'BLK': '2', 'TOV': '5', 'PF': '16', 'PTS': '111', '+/-': nan}",3,1,0,0
PHO,GSW,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '42', 'FGA': '91', 'FG%': '.462', '3P': '14', '3PA': '37', '3P%': '.378', 'FT': '14', 'FTA': '15', 'FT%': '.933', 'ORB': '8', 'DRB': '32', 'TRB': '40', 'AST': '25', 'STL': '14', 'BLK': '4', 'TOV': '14', 'PF': '21', 'PTS': '112', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '39', 'FGA': '77', 'FG%': '.506', '3P': '11', '3PA': '31', '3P%': '.355', 'FT': '17', 'FTA': '19', 'FT%': '.895', 'ORB': '4', 'DRB': '34', 'TRB': '38', 'AST': '27', 'STL': '8', 'BLK': '7', 'TOV': '22', 'PF': '20', 'PTS': '106', '+/-': nan}",2,0,0,0
UTA,MIA,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '41', 'FGA': '85', 'FG%': '.482', '3P': '14', '3PA': '36', '3P%': '.389', 'FT': '20', 'FTA': '23', 'FT%': '.870', 'ORB': '10', 'DRB': '43', 'TRB': '53', 'AST': '23', 'STL': '6', 'BLK': '3', 'TOV': '14', 'PF': '16', 'PTS': '116', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '38', 'FGA': '88', 'FG%': '.432', '3P': '13', '3PA': '39', '3P%': '.333', 'FT': '12', 'FTA': '16', 'FT%': '.750', 'ORB': '6', 'DRB': '31', 'TRB': '37', 'AST': '19', 'STL': '11', 'BLK': '4', 'TOV': '11', 'PF': '22', 'PTS': '101', '+/-': nan}",4,0,0,0
DEN,LAL,2020-02-12,"{'PLAYER': 'Team Totals', 'MP': '265', 'FG': '44', 'FGA': '88', 'FG%': '.500', '3P': '11', '3PA': '25', '3P%': '.440', 'FT': '17', 'FTA': '22', 'FT%': '.773', 'ORB': '3', 'DRB': '39', 'TRB': '42', 'AST': '32', 'STL': '9', 'BLK': '2', 'TOV': '10', 'PF': '26', 'PTS': '116', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '265', 'FG': '47', 'FGA': '93', 'FG%': '.505', '3P': '12', '3PA': '33', '3P%': '.364', 'FT': '14', 'FTA': '27', 'FT%': '.519', 'ORB': '10', 'DRB': '39', 'TRB': '49', 'AST': '29', 'STL': '8', 'BLK': '4', 'TOV': '12', 'PF': '22', 'PTS': '120', '+/-': nan}",4,3,0,0
BOS,LAC,2020-02-13,"{'PLAYER': 'Team Totals', 'MP': '290', 'FG': '45', 'FGA': '103', 'FG%': '.437', '3P': '18', '3PA': '43', '3P%': '.419', 'FT': '33', 'FTA': '40', 'FT%': '.825', 'ORB': '7', 'DRB': '44', 'TRB': '51', 'AST': '22', 'STL': '9', 'BLK': '6', 'TOV': '14', 'PF': '28', 'PTS': '141', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '290', 'FG': '46', 'FGA': '110', 'FG%': '.418', '3P': '11', '3PA': '35', '3P%': '.314', 'FT': '30', 'FTA': '37', 'FT%': '.811', 'ORB': '14', 'DRB': '41', 'TRB': '55', 'AST': '19', 'STL': '4', 'BLK': '10', 'TOV': '15', 'PF': '31', 'PTS': '133', '+/-': nan}",6,3,0,0
NOP,OKC,2020-02-13,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '42', 'FGA': '86', 'FG%': '.488', '3P': '14', '3PA': '35', '3P%': '.400', 'FT': '20', 'FTA': '27', 'FT%': '.741', 'ORB': '8', 'DRB': '38', 'TRB': '46', 'AST': '31', 'STL': '3', 'BLK': '7', 'TOV': '17', 'PF': '20', 'PTS': '118', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '46', 'FGA': '92', 'FG%': '.500', '3P': '13', '3PA': '27', '3P%': '.481', 'FT': '18', 'FTA': '22', 'FT%': '.818', 'ORB': '5', 'DRB': '35', 'TRB': '40', 'AST': '28', 'STL': '11', 'BLK': '5', 'TOV': '7', 'PF': '21', 'PTS': '123', '+/-': nan}",4,1,0,0
DET,MIL,2020-02-20,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '40', 'FGA': '83', 'FG%': '.482', '3P': '13', '3PA': '37', '3P%': '.351', 'FT': '13', 'FTA': '16', 'FT%': '.813', 'ORB': '7', 'DRB': '39', 'TRB': '46', 'AST': '25', 'STL': '3', 'BLK': '5', 'TOV': '21', 'PF': '23', 'PTS': '106', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '47', 'FGA': '93', 'FG%': '.505', '3P': '10', '3PA': '33', '3P%': '.303', 'FT': '22', 'FTA': '27', 'FT%': '.815', 'ORB': '8', 'DRB': '33', 'TRB': '41', 'AST': '24', 'STL': '14', 'BLK': '3', 'TOV': '7', 'PF': '15', 'PTS': '126', '+/-': nan}",2,1,0,0
ATL,MIA,2020-02-20,"{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '41', 'FGA': '85', 'FG%': '.482', '3P': '16', '3PA': '35', '3P%': '.457', 'FT': '31', 'FTA': '35', 'FT%': '.886', 'ORB': '6', 'DRB': '35', 'TRB': '41', 'AST': '22', 'STL': '8', 'BLK': '6', 'TOV': '16', 'PF': '27', 'PTS': '129', '+/-': nan}","{'PLAYER': 'Team Totals', 'MP': '240', 'FG': '40', 'FGA': '98', 'FG%': '.408', '3P': '11', '3PA': '37', '3P%': '.297', 'FT': '33', 'FTA': '38', 'FT%': '.868', 'ORB': '15', 'DRB': '36', 'TRB': '51', 'AST': '28', 'STL': '9', 'BLK': '7', 'TOV': '15', 'PF': '31', 'PTS': '124', '+/-': nan}",2,1,1,0
